time,open,high,low,close,volume
1586307600000,7153.00000000,7186.00000000,7152.50000000,7165.00000000,854.56300000
1586311200000,7165.00000000,7277.00000000,7158.00000000,7261.00000000,818.75500000
1586314800000,7261.00000000,7382.50000000,7261.00000000,7345.00000000,1543.84600000
1586318400000,7345.00000000,7368.00000000,7324.50000000,7348.00000000,714.70400000
1586322000000,7348.00000000,7410.00000000,7326.50000000,7403.50000000,644.55500000
1586325600000,7403.50000000,7417.00000000,7282.50000000,7315.00000000,874.85900000
1586329200000,7315.00000000,7345.00000000,7299.50000000,7313.50000000,520.75300000
1586332800000,7313.50000000,7327.00000000,7259.50000000,7286.50000000,472.53500000
1586336400000,7286.50000000,7318.50000000,7268.00000000,7301.50000000,546.99700000
1586340000000,7301.50000000,7336.00000000,7215.00000000,7249.00000000,1033.10000000
1586343600000,7249.00000000,7295.00000000,7235.00000000,7287.00000000,552.69800000
1586347200000,7287.00000000,7338.50000000,7222.50000000,7271.00000000,776.72300000
1586350800000,7271.00000000,7305.00000000,7196.00000000,7219.00000000,706.33000000
1586354400000,7219.00000000,7267.00000000,7217.50000000,7266.50000000,465.05500000
1586358000000,7266.50000000,7297.50000000,7260.00000000,7272.00000000,550.23000000
1586361600000,7272.00000000,7329.50000000,7250.50000000,7321.50000000,607.79300000
1586365200000,7321.50000000,7346.50000000,7293.50000000,7305.00000000,624.28600000
1586368800000,7305.00000000,7329.00000000,7293.50000000,7317.00000000,300.97000000
1586372400000,7317.00000000,7332.00000000,7264.50000000,7308.50000000,436.50400000
1586376000000,7308.50000000,7358.00000000,7308.50000000,7315.00000000,412.67800000
